IO_RST_IBUF_inst	IOB_X0Y124	IOB18.INBUF_DCIEN	IBUF
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/PREVIOUS_STATE_reg[1]	SLICE_X201Y19	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/PREVIOUS_STATE_reg[2]	SLICE_X202Y19	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/PREVIOUS_STATE_reg[3]	SLICE_X202Y19	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/PULSE4096_reg	SLICE_X204Y23	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RECEIVED_IDLE_reg	SLICE_X198Y20	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RUDI_INVALID_reg	SLICE_X200Y19	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_NULL_reg	SLICE_X196Y23	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[0]	SLICE_X199Y22	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[10]	SLICE_X199Y23	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[11]	SLICE_X199Y22	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[12]	SLICE_X199Y23	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[13]	SLICE_X199Y23	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[14]	SLICE_X200Y23	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[15]	SLICE_X199Y20	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[1]	SLICE_X199Y22	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[2]	SLICE_X199Y22	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[3]	SLICE_X199Y23	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[4]	SLICE_X199Y22	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[5]	SLICE_X199Y22	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[6]	SLICE_X199Y23	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[7]	SLICE_X199Y23	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[8]	SLICE_X199Y22	SLICEL.C5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_REG_REG_reg[9]	SLICE_X199Y22	SLICEL.D5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[0]	SLICE_X199Y21	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[10]	SLICE_X199Y21	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[11]	SLICE_X199Y21	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[12]	SLICE_X197Y22	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[13]	SLICE_X197Y22	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[15]	SLICE_X198Y21	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[1]	SLICE_X199Y21	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[2]	SLICE_X197Y22	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[3]	SLICE_X198Y21	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[4]	SLICE_X196Y22	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[5]	SLICE_X196Y22	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[6]	SLICE_X197Y22	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[7]	SLICE_X198Y21	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[8]	SLICE_X198Y21	SLICEM.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_CONFIG_SNAPSHOT_reg[9]	SLICE_X198Y21	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_IDLE_REG1_reg	SLICE_X201Y22	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_IDLE_REG2_reg	SLICE_X201Y22	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_RUDI_INVALID_DELAY_reg[0]	SLICE_X201Y22	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_RUDI_INVALID_DELAY_reg[1]	SLICE_X201Y22	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/RX_RUDI_INVALID_REG_reg	SLICE_X200Y22	SLICEM.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/SGMII_PHY_STATUS_reg	SLICE_X196Y21	SLICEM.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/SGMII_SPEED_reg[0]	SLICE_X196Y21	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/SGMII_SPEED_reg[1]	SLICE_X196Y21	SLICEM.DFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/START_LINK_TIMER_REG2_reg	SLICE_X203Y20	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/START_LINK_TIMER_REG_reg	SLICE_X203Y20	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/STATE_reg[0]	SLICE_X201Y21	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/STATE_reg[1]	SLICE_X201Y20	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/STATE_reg[2]	SLICE_X200Y19	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/STATE_reg[3]	SLICE_X203Y20	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/SYNC_STATUS_HELD_reg	SLICE_X203Y22	SLICEL.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_MSB_REG_reg	SLICE_X204Y23	SLICEM.A5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[0]	SLICE_X207Y20	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[10]	SLICE_X207Y22	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[11]	SLICE_X207Y22	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[1]	SLICE_X207Y20	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[2]	SLICE_X207Y20	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[3]	SLICE_X207Y20	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[4]	SLICE_X207Y21	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[5]	SLICE_X207Y21	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[6]	SLICE_X207Y21	SLICEL.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[7]	SLICE_X207Y21	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[8]	SLICE_X207Y22	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TIMER4096_reg[9]	SLICE_X207Y22	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TOGGLE_RX_reg	SLICE_X200Y20	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TOGGLE_TX_reg	SLICE_X200Y19	SLICEM.CFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TX_CONFIG_REG_INT[0]_i_1	SLICE_X202Y19	SLICEM.B5LUT	LUT5
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TX_CONFIG_REG_INT[11]_i_1	SLICE_X201Y19	SLICEL.B6LUT	LUT6
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TX_CONFIG_REG_INT[14]_i_1	SLICE_X201Y19	SLICEL.A5LUT	LUT5
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TX_CONFIG_REG_INT_reg[0]	SLICE_X202Y19	SLICEM.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TX_CONFIG_REG_INT_reg[11]	SLICE_X201Y19	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/TX_CONFIG_REG_INT_reg[14]	SLICE_X201Y19	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/XMIT_CONFIG_INT_reg	SLICE_X203Y19	SLICEL.DFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/XMIT_DATA_INT_reg	SLICE_X203Y20	SLICEL.B5FF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/plusOp_carry	SLICE_X205Y23	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/plusOp_carry__0	SLICE_X205Y24	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/HAS_AUTO_NEG.AN_RX_GMII_AT_TXOUTCLK.AUTO_NEGOTIATION/plusOp_carry__1	SLICE_X205Y25	SLICEL.CARRY4	CARRY4
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/C1_OR_C2_reg	SLICE_X204Y18	SLICEM.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRPISK_reg	SLICE_X205Y18	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_CNT_reg[0]	SLICE_X209Y18	SLICEL.AFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_CNT_reg[1]	SLICE_X204Y18	SLICEM.DFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_reg[0]	SLICE_X206Y18	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_reg[1]	SLICE_X205Y18	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_reg[2]	SLICE_X206Y18	SLICEL.DFF	FDSE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_reg[3]	SLICE_X206Y17	SLICEL.BFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_reg[4]	SLICE_X207Y17	SLICEL.AFF	FDRE
eth/sgmii_soc1/i_pcs_pma/inst/pcs_pma_block_i/gig_ethernet_pcs_pma_0_core/gpcs_pma_inst/IS_2_5G_DISABLED_PRE_SHRINK.TRANSMITTER/CODE_GRP_reg[5]	SLICE_X207Y17	SLICEL.BFF	FDRE
